query_id,paper_id,relevance,bt_theta
q-029,86618,0.35047521015480904,-8.580388659315657
q-029,97497,0.8409747798436034,-2.9039964806819776
q-029,97500,0.7250399250557784,-4.245672893091835
q-029,103406,0.3242778065663818,-8.883562700679665
q-029,109696,0.9414219299342108,-1.7415542434703806
q-029,122453,0.7887248218914813,-3.508668270387199
q-030,739,0.9861651321020112,-1.373334900791576
q-030,25925,0.5353123743871824,-6.743552506463956
q-030,26326,0.6523071277032392,-5.349999349079065
q-030,27555,0.5577710128462495,-6.4760421639219246
q-030,31517,0.4621973830862528,-7.614443072849684
q-030,39548,0.5313229639867733,-6.791071350702856
q-030,44981,0.6659651491115028,-5.187315311396632
q-030,45601,0.7800117673103534,-3.828878113356356
q-030,49188,0.4862239789763288,-7.3282564053725965
q-030,49843,0.18267661389703635,-10.943883406007137
q-030,53291,1.0,-1.2085444012624036
q-030,55097,0.7531500598501273,-4.148834489030939
q-030,55625,0.4970540721977919,-7.199256512849456
q-030,65980,0.8840756131537569,-2.5893481615052014
q-030,71296,0.2659385147995612,-9.952130514498137
q-030,72275,0.4286147963709138,-8.0144534871961
q-030,72411,0.23502817910576781,-10.320311092524117
q-030,76960,0.7805790696437453,-3.822120836337664
q-030,86876,0.7495612210753909,-4.191582026541178
q-030,98972,0.7987374366976125,-3.605832079588795
q-030,99042,0.3169497608277176,-9.34452307100333
q-030,99102,0.10793202467572138,-11.834184512291916
q-030,99117,0.23689124320799534,-10.298119679760026
q-030,99150,0.6239951811214439,-5.687229878077139
q-030,99217,0.7886235878932875,-3.7263006094595825
q-030,99259,0.4926112076459542,-7.252176560531605
q-030,99284,0.3699256409044893,-8.713514390239723
q-030,99316,0.506438711434622,-7.0874737767119385
q-030,99336,0.6176741835763446,-5.762520827774679
q-030,99368,0.4903702977664354,-7.278868586878993
q-030,100156,0.9507552451569434,-1.795110735658598
q-030,100490,0.8202882122794102,-3.34913551410285
q-030,105341,0.4482201982367765,-7.780928744439769
q-030,106368,0.13972691592313977,-11.45546777644947
q-030,107194,0.5817145705265103,-6.190844584897025
q-030,107332,0.4468405959478105,-7.797361525151997
q-030,108852,0.323165505528746,-9.270485813706701
q-030,114609,0.7523723224565595,-4.158098309584454
q-030,118648,0.0,-13.119789289486253
q-030,127628,0.5738427784835082,-6.284607427630396
q-031,19493,0.5048229537753214,-4.791288884112447
q-031,36133,0.2970314831644854,-6.243839418670361
q-031,38362,0.5651015627529287,-4.369915834316702
q-031,39955,0.34906755512041054,-5.880085199530956
q-031,40226,0.2810567752124063,-6.355509404483479
q-031,44670,0.2072780878383945,-6.871253729643058
q-031,46970,0.08441974006100754,-7.730085702939845
q-031,48816,0.747601362801635,-3.094164806913189
q-031,48857,0.743998341824055,-3.1193514521187033
q-031,52151,0.8029501206921498,-2.7072535076926556
q-031,55040,0.49353059804351257,-4.870227241430188
q-031,56130,0.08120247217708418,-7.752575770365958
q-031,57467,0.3656716826110718,-5.764015304113555
q-031,58041,0.4186552524749197,-5.39363767262426
q-031,58506,0.7513528467818031,-3.0679403423345435
q-031,61572,0.11286171289975162,-7.531264246364404
q-031,62214,0.5559417940705829,-4.433946503414216
q-031,62245,0.34459651197399727,-5.9113396879527516
q-031,67425,0.3851874766061292,-5.6275916245635225
q-031,70171,0.0,-8.320215500820307
q-031,71131,0.6964172734910514,-3.4519633059102457
q-031,72364,0.11756588755877072,-7.4983800697640595
q-031,76491,0.2445964897725168,-6.610382267889086
q-031,76493,0.6855189476350468,-3.5281472272299705
q-031,77953,0.5845823059445308,-4.233737174753033
q-031,80757,0.09816577875310908,-7.633995060761077
q-031,85548,0.17283128764138972,-7.11205147698505
q-031,85549,0.9881094486929887,-1.412911251605956
q-031,85998,0.35602157069797236,-5.831473680420871
q-031,93733,0.5529940631055802,-4.45455239342674
q-031,93913,0.7452280678701013,-3.11075514534878
q-031,94087,1.0,-1.329791253434641
q-031,94240,0.16192559367161746,-7.1882869045459135
q-031,94306,0.016661025889038724,-8.20374786145925
q-031,94368,0.07597846201647993,-7.789093817661235
q-031,94421,0.8023329693535455,-2.7115676573743426
q-031,124014,0.5907040491876243,-4.1909435923502425
q-031,124147,0.0929093319528433,-7.6707398539287475
q-031,124671,0.36268523930295393,-5.784891809828065
q-031,124706,0.2330076485078023,-6.691393184865049
q-032,873,0.23628877269249438,-10.052367867582555
q-032,1171,0.714487789170002,-4.669852884587476
q-032,19497,0.656203763030259,-5.3258865299038485
q-032,26032,0.5572503061070638,-6.439687366282834
q-032,29613,0.4003428262103045,-8.205807396619681
q-032,32252,0.349345309635436,-8.779825509583912
q-032,32305,0.568906642794158,-6.308485911024151
q-032,32720,0.7474652646854816,-4.29866484373593
q-032,38188,0.5644411765947767,-6.358748328754069
q-032,39045,0.5677084381794076,-6.3219726687742925
q-032,43120,1.0,-1.4561830532677842
q-032,43437,0.7559819167364028,-4.202803067175385
q-032,43793,0.79496413636915,-3.7640267961799894
q-032,44807,0.2435275294487148,-9.970889831543044
q-032,46172,0.6938991726879786,-4.901594341334789
q-032,46580,0.5257479317611933,-6.794271955698323
q-032,47848,0.9662158081874757,-1.8364513356218226
q-032,49668,0.9701705406200969,-1.7919376376867666
q-032,50436,0.15743431824562626,-10.939938247092389
q-032,51698,0.47967760073881044,-7.312830627830562
q-032,52326,0.666051950951763,-5.215037244948576
q-032,52534,0.20601361469186724,-10.393139148860554
q-032,54598,0.3316167475290057,-8.979374751378113
q-032,54697,0.5455560225871146,-6.571315943700621
q-032,56692,0.3500415920477482,-8.771988290376994
q-032,61431,0.6778270403679553,-5.082499132102535
q-032,64708,0.0,-12.711988267263346
q-032,64714,0.48988678870197666,-7.197917996724095
q-032,67676,0.42497297234277565,-7.92857526936034
q-032,72811,0.947078009840194,-2.051862666043551
q-032,76351,0.5162534900085991,-6.90113954268115
q-032,81563,0.6555741189038687,-5.332973681544634
q-032,82838,0.21327796910590627,-10.311372990570701
q-032,98259,0.9355115890067787,-2.182052045967573
q-032,100013,0.7315646869232181,-4.477638649817956
q-032,100403,0.574805521963871,-6.242089276108966
q-032,119829,0.6809424820696997,-5.0474323271521415
q-032,122293,0.2836805883822385,-9.518934821441217
q-032,125698,0.8985660324761638,-2.597904033798836
q-032,128453,0.5902622496562487,-6.068111359957791
q-033,341,0.17926573781450217,-8.636494423601938
q-033,806,0.3806587240076289,-6.748803318687468
q-033,882,0.2646709267747715,-7.835976895353767
q-033,17902,0.8617145176295506,-2.2397846097793987
q-033,23771,0.015204215949979569,-10.174271291289894
q-033,38550,0.7517492673507256,-3.270507817796045
q-033,41218,0.36668022512719045,-6.879826193393524
q-033,56301,0.11225698831480223,-9.26457896007495
q-033,59485,0.38175235869718177,-6.738552492605992
q-033,59981,0.5350029536944095,-5.302108302232345
q-033,64724,0.27246316952206245,-7.762938863595849
q-033,65136,0.5913172970167998,-4.774264274601538
q-033,66955,0.7160774756845378,-3.604865657646789
q-033,66960,0.37612046327588927,-6.791341217236091
q-033,68718,0.36532677405793074,-6.892512323097805
q-033,69635,0.5994708447367326,-4.697839669180308
q-033,70134,0.9637459217262471,-1.2834267068752248
q-033,79464,0.7578210465409194,-3.2135959869275035
q-033,79470,0.7813609718271448,-2.992952217682497
q-033,96279,0.40504683970243444,-6.5202093148299465
q-033,96498,0.6092809304004342,-4.605888048640454
q-033,99443,0.3905861784216112,-6.655751580660467
q-033,99449,0.4117997797562861,-6.456912846007282
q-033,99986,0.4628555642432019,-5.978358194963182
q-033,100280,0.3474804260416484,-7.059789213134276
q-033,100327,0.5943317771038389,-4.7460090341693375
q-033,103153,0.40164277770295853,-6.552116173546595
q-033,106432,0.3289631571665162,-7.233354759798233
q-033,106441,0.4682646191911673,-5.927658192424482
q-033,107758,0.1244615071684562,-9.150183905335005
q-033,109119,0.4966369952110967,-5.661719031133385
q-033,109633,0.04960244828592146,-9.85185074213
q-033,119231,0.2913158203401503,-7.586229724285329
q-033,119420,0.3296901117459293,-7.226540889468513
q-033,122653,0.25920107995283265,-7.887246710585153
q-033,124427,1.0,-0.9436109944819
q-033,125541,0.0,-10.316783022946986
q-033,128316,0.38439865177633176,-6.713748332337382
q-033,128323,0.467929056700238,-5.930803477378262
q-033,128332,0.44412141794226334,-6.153956571048312
q-034,542,0.38063837684357016,-7.828861113051271
q-034,18265,0.2856195944124963,-8.953676649088091
q-034,18466,0.4454530281751021,-7.061596737364272
q-034,35044,1.0,-0.49696779336267083
q-034,35107,0.37425982647087425,-7.904369263892988
q-034,35788,0.32632475175350434,-8.471816197895699
q-034,39888,0.08592880853674294,-11.317580843707553
q-034,41309,0.4998439329634288,-6.417726829123878
q-034,42974,0.0,-12.334790876948867
q-034,49091,0.3610180495611832,-8.061123076262227
q-034,50822,0.2566815931043781,-9.29623958896618
q-034,51531,0.3040615851461295,-8.735363625474205
q-034,51717,0.4689180684935421,-6.783821741425362
q-034,55494,0.7331188064783903,-3.656260146607817
q-034,59625,0.8311008997869836,-2.496365460661254
q-034,60273,0.3613068443629493,-8.057704374491461
q-034,63819,0.7653786491393998,-3.2743738364824613
q-034,64300,0.6887079561233741,-4.181987936102119
q-034,66381,0.17650602254706926,-10.245343808849185
q-034,68243,0.8414384141004374,-2.3739917950945495
q-034,69240,0.06589589176340956,-11.55472696831848
q-034,71848,0.7731344593167208,-3.1825619277334587
q-034,72951,0.23770049284255343,-9.520934495797473
q-034,72958,0.673163472905928,-4.366000778356022
q-034,76183,0.5116879089881067,-6.277519936337506
q-034,79445,0.539828460789971,-5.944397062632542
q-034,79866,0.5473548198117661,-5.8553013560689795
q-034,80196,0.13925854675375435,-10.686272837600606
q-034,96559,0.5786208436487139,-5.485179697360003
q-034,96998,0.38472595521563197,-7.78047308344251
q-034,98512,0.5421090753833557,-5.91739955055421
q-034,104710,0.4255918505908931,-7.296709843837825
q-034,105007,0.16593945855972453,-10.370428923932765
q-034,105061,0.3394289076718563,-8.316691518474519
q-034,105086,0.7707831668128126,-3.210396112412486
q-034,114698,0.7055074454985706,-3.983118552983959
q-034,117760,0.2860842430589182,-8.948176220615721
q-034,117761,0.4066846770043093,-7.520529619766458
q-034,117764,0.48933587210635365,-6.5421193945014915
q-034,126068,0.4139476502879129,-7.434551826974346
q-035,34691,0.602392837005593,-5.450764924151636
q-035,38601,0.7072920785043613,-4.320736988971392
q-035,38825,0.8526818029202072,-2.7545249961040046
q-035,41685,0.8471147187059568,-2.814496456237756
q-035,44423,0.3695080002614365,-7.959518728666776
q-035,45446,0.563523556220148,-5.86948456864433
q-035,47800,0.6144369887270521,-5.321019201433919
q-035,52174,0.38139728414421875,-7.831441321005158
q-035,52312,0.4337792324457452,-7.267156355411892
q-035,52792,0.9958259096786201,-1.212503937778918
q-035,52800,0.41738469374775944,-7.443766657339909
q-035,55416,0.8238553454623763,-3.0650582443355128
q-035,55472,0.5795607669792131,-5.6967235848546665
q-035,55534,0.2662404158785819,-9.071969624249077
q-035,55639,0.42768914613575515,-7.332761859890476
q-035,58046,0.6347925038134331,-5.10173924903442
q-035,60741,0.1210193230449804,-10.636365032020448
q-035,61225,0.6795049109407777,-4.620074478334959
q-035,61226,0.7163336629945573,-4.223336446257898
q-035,62377,0.8568414380614314,-2.709715292596321
q-035,64293,0.553482845892184,-5.977648202599542
q-035,66461,0.12012982071994802,-10.64594720307653
q-035,67306,0.8303296179953312,-2.9953140906345057
q-035,68339,0.0,-11.940046677221247
q-035,70339,0.6944940080842332,-4.4586043070236245
q-035,70734,0.39667576342603594,-7.666853778246532
q-035,72956,0.6510156586416641,-4.926975181242084
q-035,76178,0.1476567143154701,-10.34941351715813
q-035,76697,0.3920190421653577,-7.717018346033001
q-035,79413,0.5482613012489942,-6.03389733488392
q-035,96331,0.6734239646756509,-4.685581521605656
q-035,96615,1.0,-1.1675385157250286
q-035,96675,0.4322403137826286,-7.283734369270194
q-035,99523,0.5008875247679424,-6.544231728666948
q-035,109408,0.5903680548067728,-5.580301988528641
q-035,114940,0.4516755310710199,-7.074368332410547
q-035,116302,0.3010915440523323,-8.69653556156
q-035,119722,0.06050042530725323,-11.288305351824869
q-035,120307,0.5096888678211684,-6.449419188793944
q-035,124106,0.24108298402477085,-9.34297826421654
q-036,40322,0.5263826027172462,-4.348382102525072
q-036,45749,0.2097935269648261,-6.823054146440524
q-036,45851,0.5850314256064268,-3.889943661250794
q-036,46543,0.3352714472878185,-5.84223476467894
q-036,47607,0.6970023681385844,-3.0147038553394685
q-036,49792,0.31003768695373857,-6.039478719206429
q-036,52228,0.6808834730273757,-3.1406999245838403
q-036,53917,0.5066177946951892,-4.502877066538897
q-036,55977,0.4985599767344376,-4.565862363157362
q-036,55978,0.3742253370918452,-5.537745098158755
q-036,56029,0.6308136405238834,-3.5320792368530323
q-036,56038,0.35636677724575616,-5.677339550970097
q-036,56116,0.48963394894702267,-4.635634168694968
q-036,56185,1.0,-0.6462716308289571
q-036,56190,0.3556156035599491,-5.683211227104132
q-036,56492,0.4918202560657497,-4.618544529410136
q-036,58461,0.46818935438890263,-4.803259468209666
q-036,59778,0.5468893215774606,-4.188087866992157
q-036,65425,0.45897907763177076,-4.875253153883845
q-036,65737,0.7172285832361194,-2.8566022248990253
q-036,68923,0.5952851667831857,-3.809793559497082
q-036,69029,0.4032865750536487,-5.310583017550862
q-036,71820,0.5365508995528189,-4.268899890912364
q-036,99606,0.3108808329352609,-6.0328881260709775
q-036,102423,0.0,-8.462940724776791
q-036,102534,0.8032172848534438,-2.1844569985381836
q-036,105168,0.27189981078640635,-6.337589877152425
q-036,109343,0.5238613639587459,-4.368089791607105
q-036,120106,0.36761528448054004,-5.589413692114913
q-037,473,0.6398691506409423,-4.115399223060634
q-037,1222,0.6112393301032603,-4.3758380149014995
q-037,5772,0.840651109278794,-2.288932631617634
q-037,23686,0.3255444170793399,-6.974737923655708
q-037,24315,0.6024073315935391,-4.456180642910105
q-037,25370,0.2889998495836148,-7.307175320334696
q-037,28682,0.3352290403790314,-6.886639167036336
q-037,31673,0.5711441422673114,-4.740574575680256
q-037,34472,0.30016043482070054,-7.205650082635146
q-037,36882,0.1404420321877425,-8.658571094198303
q-037,41481,0.1242503752067337,-8.805862816704401
q-037,44230,0.5318127911181383,-5.098362692489347
q-037,45725,0.911793446559246,-1.6417674024234863
q-037,46966,0.5688039628915365,-4.761862640986692
q-037,49275,0.2967860700004005,-7.236345891429077
q-037,50820,0.3511226363341652,-6.742058836079883
q-037,53493,0.4677943971338069,-5.680723073090662
q-037,53614,0.28894592815689923,-7.307665830961881
q-037,53712,0.1259180305872238,-8.79069254513633
q-037,53719,0.32772315701110144,-6.954918435272377
q-037,62746,0.44219798198664473,-5.913567684449999
q-037,68837,0.2243953725722023,-7.8948671613721855
q-037,76520,0.4424641675419928,-5.911146256612228
q-037,78006,0.7461337287664922,-3.148735170588782
q-037,79617,0.6539702468305658,-3.9871248438893163
q-037,82617,0.5841816587061335,-4.6219753331365165
q-037,84856,0.21816853312264753,-7.951511265763082
q-037,87346,0.7020754290433777,-3.5495232347454615
q-037,89244,0.22758436267913046,-7.865857663057388
q-037,98863,0.0,-9.936139465208884
q-037,121942,0.523664843813279,-5.1724826664258785
q-037,122165,1.0,-0.8393729836278476
q-037,122168,0.3722054515515868,-6.550273389272675
q-037,122177,0.787222798244675,-2.7749575006002947
q-037,123746,0.49983864958655283,-5.3892239914512015
q-037,124057,0.19830204126171105,-8.132232103030251
q-037,126728,0.6053650656095649,-4.429274827251689
q-037,127453,0.2991125458802487,-7.2151824836250675
q-037,127707,0.2646223379855695,-7.528931850744147
q-037,128162,0.49132137109325513,-5.466703684963323
q-038,20392,0.2985110831413609,-7.234927653743778
q-038,21035,0.519129793928666,-5.134531035553938
q-038,28351,0.2160590067568461,-8.019911220109222
q-038,31210,0.5120240448406876,-5.2021811967793115
q-038,33053,0.791122971450884,-2.5450246958620606
q-038,33680,0.334457211393468,-6.892703161776125
q-038,33967,0.4623334122948993,-5.6752600040229515
q-038,37264,0.5587622116451663,-4.75721128853267
q-038,38991,0.06717388294763513,-9.437369464841368
q-038,40054,0.7879269250260238,-2.575452600541578
q-038,40565,0.5306472374928288,-5.024879413413501
q-038,41232,0.6520626087027653,-3.8689464729319676
q-038,41555,0.20983735114889515,-8.079144384657448
q-038,42141,0.5782684528451879,-4.571502456748134
q-038,42459,0.247055455592919,-7.724810065366511
q-038,42634,0.32035097611766367,-7.027001330607572
q-038,42733,0.0,-10.07689725498387
q-038,43239,0.415566460698148,-6.120503957386298
q-038,45111,0.10051557000957821,-9.11994051015418
q-038,46346,0.795690384745374,-2.5015407166320713
q-038,47032,0.7105576765930115,-3.3120451913543225
q-038,49833,0.7423858175692681,-3.0090259259836265
q-038,51004,0.4829070477456778,-5.479389063745604
q-038,51664,0.5464205167466643,-4.874710181237813
q-038,56953,0.3754817324010973,-6.502129919462351
q-038,57058,0.18700471154429688,-8.296522134888619
q-038,57260,0.2219671005830867,-7.963663315077506
q-038,57987,0.42861718793486026,-5.996254734575202
q-038,68218,0.30134794354645766,-7.2079193733496165
q-038,68673,0.5664836809327378,-4.683699173802258
q-038,70400,0.06145812457633644,-9.491786243502721
q-038,77965,0.0867341086518894,-9.2511466745185
q-038,82315,0.31220615139988805,-7.104543993384973
q-038,83033,0.1646431978792826,-8.50941453876493
q-038,83057,0.3493838867634504,-6.750594007225972
q-038,88051,0.39365693284134784,-6.32909323819723
q-038,88109,1.0,-0.5564145602282197
q-038,114847,0.45850189591801616,-5.71173788938374
q-038,117693,0.3563494185536795,-6.6842787823573255
q-038,119466,0.4047061867013031,-6.223899008033564
q-039,17799,0.1693124445117019,-11.290380335935962
q-039,22314,0.5631951107877157,-6.298830607166734
q-039,28137,0.4363864911539624,-7.905835903751444
q-039,30112,0.42086617207020804,-8.102519970215639
q-039,38168,0.47138260252200026,-7.462341317257768
q-039,40839,0.709336441706611,-4.446828010538104
q-039,45113,0.7811199569975862,-3.5371383568439208
q-039,45287,0.5002753681544281,-7.096192489690739
q-039,45621,0.06496510963888658,-12.612740916071782
q-039,46291,0.5146668688064541,-6.913813580115003
q-039,49042,0.648558277186378,-5.217050354908721
q-039,49303,1.0,-0.763341201433966
q-039,50091,0.8456290016769797,-2.719635755074318
q-039,53336,0.32218193840419473,-9.353113870288933
q-039,57451,0.0,-13.43602308399082
q-039,61613,0.6171462255382265,-5.61512529272419
q-039,73800,0.5868290239690069,-5.999325543780263
q-039,96774,0.3594426622023007,-8.88092057088172
q-039,96853,0.44001427380077357,-7.859862168329346
q-039,96971,0.23363565634805689,-10.47523273466952
q-039,100076,0.7190352575777958,-4.323918002365086
q-039,100111,0.15146598100827163,-11.516542890643596
q-039,100167,0.6329129849893821,-5.415318165880898
q-039,100590,0.3749124138698273,-8.684877329197002
q-039,101100,0.4629620962415716,-7.569051714639713
q-039,105069,0.8877506512920463,-2.1858414891340563
q-039,105159,0.31025556100257046,-9.504253057111033
q-039,109145,0.8126482190478033,-3.1375907215716285
q-039,110402,0.6595498361564543,-5.07775782468758
q-039,110522,0.5709545701842181,-6.200497446654243
q-039,110546,0.46898541143613703,-7.492720157300614
q-039,115138,0.6707063033145373,-4.93637546546
q-039,115148,0.18739421658831895,-11.061235790536095
q-039,115256,0.5746434492215626,-6.153749456110743
q-039,115384,0.18258781005551375,-11.122145851524579
q-039,118050,0.30434167646743976,-9.579197834514916
q-039,119175,0.44877072210226504,-7.748894484583489
q-039,119242,0.9390080802303635,-1.5362723980809971
q-039,119275,0.5698042241085715,-6.21507541652576
q-040,19261,0.07815831774868028,-10.073506257440426
q-040,36073,0.4319212907395504,-6.4652535767162025
q-040,36494,0.5683132805163325,-5.0741052646680505
q-040,39916,0.2208061859991162,-8.618550277557492
q-040,40034,0.48654031299433403,-5.9081595659915545
q-040,40473,0.0,-10.870692455739505
q-040,40985,0.8112954210020775,-2.595776477561134
q-040,42616,0.03201360370377734,-10.544165430010391
q-040,43072,0.42303372646791143,-6.55590347525456
q-040,43434,0.3476344533231953,-7.324948429702354
q-040,44798,0.7810749522706693,-2.9040141837036053
q-040,47255,0.3224850278832755,-7.581463352660689
q-040,48945,0.793792934667415,-2.774295424025369
q-040,57868,0.4365178128203445,-6.418370735983005
q-040,60833,0.4820867703881445,-5.953584068481581
q-040,60913,0.815569099218611,-2.552186525930562
q-040,61131,0.44001573291288276,-6.38269323292452
q-040,61744,0.610438201576617,-4.644446507404637
q-040,62222,0.25994120704219614,-8.219387404758658
q-040,64023,0.3737431708703535,-7.058649078802687
q-040,64070,0.7166441445080343,-3.5611848108759263
q-040,66484,0.5181660582734104,-5.585588554055621
q-040,67300,0.7824873699615006,-2.8896080408668983
q-040,67945,0.3768242206541004,-7.0272235001231
q-040,68473,0.22480052349851262,-8.577809498871515
q-040,68679,0.6533597128958388,-4.206662821427092
q-040,70767,0.6222010399118869,-4.52446986712109
q-040,70884,0.2535547019690428,-8.284527416037507
q-040,71852,0.14697731187310045,-9.371577737519852
q-040,73937,0.2749491786482528,-8.066311594359517
q-040,77630,0.5017436022164381,-5.753091587486923
q-040,86757,0.7925506815983654,-2.786965950080259
q-040,98547,1.0,-0.6710589264912483
q-040,98606,0.016088569282502012,-10.706594945048064
q-040,98637,0.5680394096111626,-5.076898647535106
q-040,98641,0.16009475713368346,-9.23778460302193
q-040,98655,0.4341210176927221,-6.442817167929441
q-040,105513,0.15560697081494548,-9.283558378830632
q-040,105910,0.33887443826096647,-7.414297373047783
q-040,105911,0.30819297122695793,-7.727237092934382
q-041,18929,0.42462896559780344,-6.404803396706668
q-041,19446,0.7899162794770036,-3.054520228880845
q-041,21348,0.14581292836776566,-8.962003280085598
q-041,21805,0.5296548759728227,-5.441543720430661
q-041,24367,0.5356476991776838,-5.3865797127902475
q-041,26779,0.5576938149554688,-5.184380709978238
q-041,29286,0.5460763497630505,-5.290931900255359
q-041,30955,0.9469300425658598,-1.6144467644967342
q-041,31206,0.37244315987250404,-6.8834327382630445
q-041,31367,0.08409262460278635,-9.528079590322008
q-041,33716,0.18063165766787556,-8.642658484175662
q-041,33830,0.47786079601662684,-5.916580294867112
q-041,33852,0.8449981900089912,-2.5493288611673934
q-041,34504,0.04223068692472236,-9.912022146897547
q-041,34925,0.4797861374033203,-5.898921759804241
q-041,43437,0.3261809201770453,-7.307733273947331
q-041,49178,0.8781931694628825,-2.2448765117560088
q-041,54432,0.5144091473972631,-5.5813720306052375
q-041,68906,0.5140866200184574,-5.58433013510906
q-041,70146,0.21520179237628476,-8.325593707977724
q-041,76651,1.0,-1.1277083031451005
q-041,83056,0.44279301887665773,-6.238209267517277
q-041,83308,0.34992299457157666,-7.089979551901645
q-041,83422,0.6177923920878494,-4.633178290056581
q-041,84794,0.5652802361610269,-5.1148007976645475
q-041,84796,0.48887342475129225,-5.8155764458928605
q-041,86991,0.6871857424737068,-3.996727570517877
q-041,87075,0.5024379040479553,-5.691167946223582
q-041,87305,0.43078418573051136,-6.348349943161074
q-041,97363,0.24946139428520397,-8.011377026338945
q-041,101132,0.5048328737060942,-5.669202150456117
q-041,101334,0.8555196208916884,-2.4528301012914886
q-041,101617,0.527501352675574,-5.4612950574745724
q-041,117805,0.47141098423801836,-5.975735636474903
q-041,117849,0.3586576761798265,-7.009868210345133
q-041,118127,0.687535683319309,-3.9935180396083423
q-041,124296,0.45284625544608853,-6.146004616600018
q-041,127106,0.5263706670920905,-5.471665296830054
q-041,127137,0.7776763219061291,-3.166780694181767
q-041,127492,0.0,-10.299346738236649
q-042,847,0.3778045724497119,-7.081164995870137
q-042,19065,0.10944816045662725,-9.84695374157206
q-042,22664,1.0,-0.6685695286519795
q-042,25441,0.06074402006188864,-10.34891813427055
q-042,29427,0.6274184348586528,-4.508544478646842
q-042,39979,0.4757515191090941,-6.071684504107687
q-042,41761,0.19113544572325403,-9.005051837386514
q-042,43336,0.14695695271937687,-9.460373094086515
q-042,43500,0.8316859962882299,-2.403281115204423
q-042,44731,0.45404238643589107,-6.295427526979978
q-042,54322,0.2897433120070467,-7.988759643062415
q-042,56714,0.27073542341000023,-8.184662561762273
q-042,57773,0.0,-10.974970352691896
q-042,57789,0.6605098730157163,-4.167490853156217
q-042,61346,0.5658889796202914,-5.142691706818217
q-042,61767,0.6405737407072793,-4.37296062360806
q-042,66043,0.7338410631382882,-3.4117102148491134
q-042,68061,0.29358469214487043,-7.949168839644498
q-042,68305,0.1823288088754893,-9.095816566651337
q-042,70064,0.29491767615491643,-7.935430572144928
q-042,70928,0.30845828245967505,-7.7958756561675635
q-042,73744,0.8122156214538271,-2.60395060244208
q-042,73849,0.8061466388357225,-2.666499969898396
q-042,73889,0.48903390663087065,-5.934790894408031
q-042,73911,0.16935632149174867,-9.229516221312968
q-042,73942,0.8462226057076042,-2.2534609919058375
q-042,83842,0.18214307486303555,-9.097730815830342
q-042,84043,0.626945531280164,-4.513418412477871
q-042,86114,0.5066121241634621,-5.753622738744977
q-042,86179,0.08385488528203582,-10.11072829392135
q-042,87029,0.49771456981111184,-5.84532450025398
q-042,87985,0.7095540406745101,-3.6620220031832726
q-042,88483,0.18852155199908643,-9.031991673819228
q-042,98567,0.653383798360383,-4.240935034856114
q-042,108807,0.4955343984509026,-5.867794220157389
q-042,114870,0.07670863966525995,-10.18438036563488
q-042,116132,0.16898176435587892,-9.233376557286746
q-042,118251,0.27489013826803105,-8.141842405125814
q-042,124409,0.15558429802371299,-9.371456215332628
q-042,125704,0.14478604983079424,-9.482747289406314
q-043,20614,0.14414094395293547,-9.894579843701857
q-043,27031,0.7294990057879198,-3.7357684601974612
q-043,27299,0.7654417635659934,-3.357598789032081
q-043,30380,1.0,-0.8897077137542675
q-043,30405,0.21591391172611865,-9.139424666435353
q-043,31052,0.36830352741256245,-7.5360660368892045
q-043,32538,0.4523593687389695,-6.651677307726962
q-043,35456,0.5241058336310301,-5.896800979009058
q-043,37185,0.5870791625945622,-5.234230698415394
q-043,37530,0.31923494011215536,-8.05233837298871
q-043,39452,0.18477431974622688,-9.467058103245359
q-043,41016,0.5974244091468348,-5.12538377823877
q-043,42255,0.4993550393250458,-6.157215046331571
q-043,44407,0.9134106507575136,-1.8007526016184752
q-043,50211,0.2676278270684859,-8.595319662572026
q-043,52653,0.7073497668217071,-3.9688104117398066
q-043,54460,0.6139071993638389,-4.951961043268363
q-043,56450,0.603492232720026,-5.06154151940233
q-043,57201,0.16596832948388146,-9.664924254678764
q-043,58274,0.7066324901348682,-3.9763571973946887
q-043,58396,0.6335602809038839,-4.74518226938365
q-043,63413,0.05353371597562478,-10.847898612978074
q-043,67497,0.50588772977096,-6.088481717269557
q-043,68102,0.41412898480012633,-7.053916106762529
q-043,73651,0.3404529195962239,-7.829094614848957
q-043,81365,0.2406489484160737,-8.87917639196905
q-043,84655,0.30135203921824677,-8.240492292403822
q-043,84719,0.0,-11.411150545168793
q-043,84745,0.3189973724641277,-8.054837927416028
q-043,84770,0.38570529872233145,-7.352974294888121
q-043,84797,0.5219571256051625,-5.919408487664625
q-043,84822,0.6049306680918103,-5.046407103871416
q-043,84833,0.5762380570144707,-5.348294771005656
q-043,84844,0.6195707805715605,-4.892371997370247
q-043,88362,0.497368054846967,-6.178120989924586
q-043,88657,0.7635235312118578,-3.3777813610834877
q-043,99516,0.35589480959526093,-7.666623652015097
q-043,119300,0.7975868505504733,-3.0193860940140276
q-043,120289,0.35819008708701444,-7.64247402110338
q-043,123738,0.918674727520869,-1.7453669188926528
q-044,204,0.41211086974409855,-7.951905546940625
q-044,18429,0.5860905514623178,-5.910493042908161
q-044,20100,0.4674136553340019,-7.303003348154544
q-044,20757,0.33391378841423147,-8.869440847782123
q-044,25116,0.25523824331281225,-9.792590263538228
q-044,26792,0.32107568461738983,-9.020078355335366
q-044,27609,0.7854892571494401,-3.5708232202167127
q-044,27902,0.7436702461891979,-4.06151185142582
